name,color,aroma,regions
Маргаритка,синий,умеренный,"['Азия', 'Африка', 'Южная Америка']"
Лилия,жёлтый,слабый,"['Азия', 'Европа', 'Африка']"
Маргаритка,жёлтый,умеренный,"['Азия', 'Австралия', 'Южная Америка']"
Роза,жёлтый,умеренный,"['Европа', 'Азия']"
Маргаритка,зелёный,слабый,"['Южная Америка', 'Азия', 'Европа']"
Жасмин,фиолетовый,слабый,"['Северная Америка', 'Южная Америка']"
Роза,синий,слабый,"['Австралия', 'Азия', 'Южная Америка']"
Гвоздика,синий,сильный,"['Северная Америка', 'Европа']"
Лаванда,жёлтый,слабый,"['Европа', 'Африка', 'Австралия']"
Бегония,фиолетовый,слабый,['Африка']
Гиацинт,красный,сильный,['Южная Америка']
Тюльпан,оранжевый,слабый,"['Северная Америка', 'Южная Америка', 'Австралия']"
Жасмин,розовый,слабый,"['Австралия', 'Африка', 'Азия']"
Нарцисс,голубой,умеренный,"['Европа', 'Северная Америка']"
Маргаритка,белый,слабый,"['Африка', 'Северная Америка']"
Гвоздика,оранжевый,слабый,"['Африка', 'Южная Америка']"
Гиацинт,розовый,сильный,['Северная Америка']
Лаванда,жёлтый,сильный,['Австралия']
Тюльпан,оранжевый,сильный,['Австралия']
Бегония,белый,умеренный,"['Южная Америка', 'Австралия']"
Бегония,белый,сильный,"['Африка', 'Южная Америка']"
Лилия,красный,слабый,['Африка']
Маргаритка,белый,сильный,['Южная Америка']
Гвоздика,голубой,сильный,"['Азия', 'Европа', 'Африка']"
Гвоздика,жёлтый,сильный,"['Азия', 'Южная Америка', 'Африка']"
Жасмин,белый,умеренный,['Австралия']
Роза,голубой,сильный,['Северная Америка']
Хризантема,голубой,слабый,"['Азия', 'Южная Америка', 'Австралия']"
Жасмин,розовый,умеренный,"['Северная Америка', 'Африка', 'Австралия']"
Бархатцы,синий,умеренный,"['Южная Америка', 'Северная Америка']"
Роза,оранжевый,слабый,['Азия']
Гиацинт,красный,слабый,"['Южная Америка', 'Азия', 'Африка']"
Гиацинт,фиолетовый,слабый,"['Южная Америка', 'Австралия']"
Орхидея,синий,слабый,"['Африка', 'Азия']"
Жасмин,фиолетовый,сильный,['Африка']
Тюльпан,розовый,слабый,['Северная Америка']
Хризантема,оранжевый,сильный,['Австралия']
Хризантема,синий,сильный,['Африка']
Роза,голубой,сильный,"['Северная Америка', 'Азия', 'Южная Америка']"
Маргаритка,синий,умеренный,"['Австралия', 'Азия']"
Тюльпан,зелёный,умеренный,['Африка']
Роза,оранжевый,умеренный,"['Африка', 'Австралия', 'Азия']"
Хризантема,жёлтый,умеренный,"['Северная Америка', 'Австралия', 'Африка']"
Пион,оранжевый,умеренный,"['Европа', 'Южная Америка']"
Бегония,красный,умеренный,"['Южная Америка', 'Австралия', 'Европа']"
Орхидея,фиолетовый,умеренный,"['Австралия', 'Африка']"
Бархатцы,синий,сильный,"['Северная Америка', 'Европа']"
Нарцисс,голубой,умеренный,"['Африка', 'Азия', 'Австралия']"
Гвоздика,зелёный,сильный,"['Европа', 'Австралия']"
Гвоздика,розовый,умеренный,['Африка']
Хризантема,синий,сильный,['Австралия']
Гиацинт,жёлтый,умеренный,"['Австралия', 'Южная Америка', 'Азия']"
Хризантема,белый,умеренный,"['Европа', 'Австралия', 'Южная Америка']"
Бархатцы,оранжевый,умеренный,['Европа']
Хризантема,фиолетовый,слабый,"['Южная Америка', 'Азия']"
Маргаритка,зелёный,слабый,['Северная Америка']
Маргаритка,фиолетовый,слабый,['Австралия']
Гвоздика,зелёный,сильный,"['Северная Америка', 'Азия']"
Хризантема,голубой,умеренный,['Азия']
Бегония,жёлтый,умеренный,"['Европа', 'Северная Америка']"
Хризантема,красный,сильный,"['Азия', 'Европа']"
Гиацинт,фиолетовый,слабый,['Европа']
Гиацинт,фиолетовый,умеренный,"['Европа', 'Азия', 'Северная Америка']"
Гвоздика,синий,умеренный,"['Северная Америка', 'Европа', 'Азия']"
Гвоздика,жёлтый,сильный,['Австралия']
