name,color,aroma,regions
Жасмин,зелёный,слабый,"['Австралия', 'Европа']"
Гвоздика,зелёный,умеренный,"['Европа', 'Африка', 'Южная Америка']"
Лилия,голубой,сильный,['Северная Америка']
Лилия,розовый,умеренный,['Австралия']
Хризантема,голубой,умеренный,['Азия']
Маргаритка,жёлтый,сильный,"['Европа', 'Северная Америка']"
Пион,зелёный,сильный,"['Азия', 'Северная Америка']"
Орхидея,синий,сильный,"['Азия', 'Южная Америка', 'Австралия']"
Лаванда,розовый,слабый,['Азия']
Лилия,красный,слабый,['Азия']
Лилия,оранжевый,сильный,['Европа']
Маргаритка,фиолетовый,слабый,"['Азия', 'Австралия']"
Пион,фиолетовый,слабый,"['Северная Америка', 'Европа', 'Азия']"
Бархатцы,фиолетовый,слабый,"['Европа', 'Южная Америка']"
Лилия,жёлтый,сильный,"['Азия', 'Северная Америка', 'Европа']"
Жасмин,жёлтый,умеренный,"['Европа', 'Северная Америка', 'Азия']"
Лаванда,фиолетовый,умеренный,"['Африка', 'Европа', 'Южная Америка']"
Хризантема,белый,слабый,['Южная Америка']
Жасмин,розовый,сильный,['Европа']
Роза,фиолетовый,умеренный,"['Австралия', 'Африка']"
Хризантема,зелёный,умеренный,['Австралия']
Лаванда,синий,слабый,"['Европа', 'Северная Америка', 'Азия']"
Тюльпан,жёлтый,умеренный,"['Южная Америка', 'Европа', 'Северная Америка']"
Тюльпан,синий,слабый,"['Азия', 'Австралия']"
Орхидея,белый,умеренный,"['Азия', 'Австралия', 'Северная Америка']"
Бегония,жёлтый,сильный,"['Африка', 'Азия', 'Южная Америка']"
Маргаритка,синий,умеренный,"['Северная Америка', 'Южная Америка']"
Гвоздика,фиолетовый,умеренный,"['Азия', 'Африка']"
Пион,голубой,сильный,['Южная Америка']
Лаванда,зелёный,сильный,"['Австралия', 'Европа', 'Южная Америка']"
Гвоздика,синий,слабый,"['Северная Америка', 'Южная Америка']"
Гиацинт,белый,слабый,"['Австралия', 'Азия', 'Южная Америка']"
Хризантема,розовый,сильный,"['Австралия', 'Азия', 'Южная Америка']"
Маргаритка,зелёный,сильный,"['Африка', 'Австралия', 'Европа']"
Хризантема,красный,слабый,"['Европа', 'Азия']"
Нарцисс,белый,сильный,"['Азия', 'Африка', 'Северная Америка']"
Тюльпан,красный,умеренный,"['Северная Америка', 'Европа']"
Роза,голубой,слабый,"['Северная Америка', 'Африка']"
Бегония,голубой,умеренный,"['Южная Америка', 'Австралия']"
Орхидея,красный,сильный,"['Африка', 'Южная Америка']"
Пион,синий,слабый,['Южная Америка']
Хризантема,жёлтый,умеренный,"['Европа', 'Азия', 'Северная Америка']"
Хризантема,оранжевый,сильный,"['Африка', 'Южная Америка', 'Северная Америка']"
Жасмин,розовый,умеренный,['Африка']
Роза,оранжевый,сильный,"['Южная Америка', 'Африка']"
Тюльпан,белый,умеренный,['Африка']
Бархатцы,синий,сильный,"['Африка', 'Европа', 'Южная Америка']"
Жасмин,синий,сильный,"['Азия', 'Северная Америка']"
Хризантема,жёлтый,слабый,['Австралия']
Орхидея,белый,умеренный,['Южная Америка']
Бегония,оранжевый,умеренный,"['Африка', 'Южная Америка', 'Европа']"
Лаванда,фиолетовый,слабый,"['Азия', 'Африка']"
Маргаритка,голубой,умеренный,['Европа']
Жасмин,красный,умеренный,"['Северная Америка', 'Европа', 'Австралия']"
Гвоздика,белый,сильный,['Северная Америка']
Тюльпан,зелёный,слабый,['Северная Америка']
Орхидея,зелёный,сильный,"['Южная Америка', 'Европа', 'Северная Америка']"
Хризантема,голубой,умеренный,"['Северная Америка', 'Австралия']"
Пион,белый,умеренный,['Австралия']
Тюльпан,красный,сильный,"['Азия', 'Европа']"
Гиацинт,зелёный,слабый,"['Южная Америка', 'Европа']"
Хризантема,оранжевый,слабый,['Африка']
Жасмин,синий,сильный,"['Австралия', 'Азия', 'Южная Америка']"
Нарцисс,синий,сильный,"['Азия', 'Северная Америка']"
Бархатцы,синий,слабый,"['Европа', 'Австралия', 'Северная Америка']"
Роза,белый,слабый,"['Европа', 'Азия']"
Гиацинт,синий,умеренный,['Северная Америка']
Бегония,жёлтый,умеренный,['Азия']
Гвоздика,красный,умеренный,['Северная Америка']
Бегония,розовый,сильный,"['Австралия', 'Азия', 'Южная Америка']"
Тюльпан,зелёный,слабый,"['Австралия', 'Северная Америка', 'Африка']"
Бархатцы,белый,слабый,"['Австралия', 'Европа']"
Лилия,зелёный,сильный,"['Африка', 'Южная Америка', 'Австралия']"
Роза,красный,слабый,"['Африка', 'Южная Америка']"
Роза,синий,сильный,"['Европа', 'Северная Америка', 'Австралия']"
Бегония,синий,слабый,"['Европа', 'Северная Америка', 'Австралия']"
Маргаритка,фиолетовый,сильный,"['Австралия', 'Южная Америка', 'Азия']"
Гиацинт,синий,сильный,"['Южная Америка', 'Европа']"
Нарцисс,фиолетовый,умеренный,"['Австралия', 'Северная Америка']"
Нарцисс,зелёный,слабый,"['Южная Америка', 'Северная Америка']"
Роза,голубой,сильный,['Азия']
Гвоздика,жёлтый,умеренный,"['Северная Америка', 'Южная Америка']"
Пион,голубой,умеренный,"['Африка', 'Австралия']"
Роза,белый,умеренный,['Азия']
Маргаритка,жёлтый,слабый,"['Австралия', 'Южная Америка']"
Маргаритка,зелёный,слабый,['Азия']
Бархатцы,зелёный,умеренный,['Южная Америка']
Хризантема,фиолетовый,умеренный,['Азия']
Пион,синий,слабый,"['Африка', 'Австралия']"
Гиацинт,голубой,сильный,"['Австралия', 'Северная Америка']"
Нарцисс,розовый,умеренный,"['Австралия', 'Африка']"
Бархатцы,жёлтый,умеренный,"['Южная Америка', 'Африка', 'Азия']"
Хризантема,фиолетовый,умеренный,"['Северная Америка', 'Южная Америка', 'Азия']"
Тюльпан,голубой,сильный,['Африка']
Роза,зелёный,слабый,"['Европа', 'Африка']"
Гиацинт,жёлтый,сильный,"['Европа', 'Африка', 'Австралия']"
Роза,голубой,слабый,"['Африка', 'Азия']"
Жасмин,розовый,умеренный,['Африка']
Роза,голубой,умеренный,"['Африка', 'Южная Америка', 'Азия']"
Бегония,голубой,умеренный,['Северная Америка']
Гиацинт,розовый,слабый,"['Азия', 'Северная Америка', 'Африка']"
Маргаритка,голубой,слабый,['Азия']
Бархатцы,жёлтый,слабый,"['Европа', 'Северная Америка', 'Азия']"
Хризантема,оранжевый,слабый,"['Африка', 'Южная Америка']"
Гиацинт,жёлтый,сильный,"['Европа', 'Южная Америка', 'Северная Америка']"
Роза,зелёный,умеренный,['Австралия']
Орхидея,жёлтый,сильный,"['Австралия', 'Северная Америка']"
Жасмин,жёлтый,умеренный,"['Африка', 'Азия', 'Северная Америка']"
Лилия,розовый,слабый,"['Северная Америка', 'Азия', 'Австралия']"
Лаванда,оранжевый,умеренный,"['Африка', 'Австралия', 'Южная Америка']"
Лаванда,оранжевый,умеренный,['Африка']
Жасмин,красный,умеренный,['Африка']
Бархатцы,зелёный,слабый,"['Азия', 'Африка']"
Роза,зелёный,сильный,"['Азия', 'Южная Америка']"
Орхидея,красный,сильный,['Южная Америка']
Хризантема,белый,сильный,"['Азия', 'Европа']"
Лилия,белый,сильный,"['Африка', 'Северная Америка', 'Азия']"
Маргаритка,голубой,слабый,['Африка']
Орхидея,зелёный,слабый,"['Европа', 'Северная Америка']"
Лилия,голубой,слабый,"['Южная Америка', 'Австралия', 'Африка']"
Лаванда,голубой,умеренный,"['Африка', 'Австралия', 'Азия']"
Гвоздика,красный,сильный,"['Австралия', 'Африка']"
Роза,жёлтый,слабый,['Северная Америка']
Бегония,синий,сильный,['Южная Америка']
Нарцисс,розовый,умеренный,['Австралия']
Орхидея,фиолетовый,умеренный,"['Северная Америка', 'Африка']"
Лаванда,голубой,умеренный,"['Южная Америка', 'Австралия', 'Азия']"
Хризантема,голубой,слабый,"['Южная Америка', 'Азия']"
Бегония,оранжевый,сильный,"['Северная Америка', 'Южная Америка', 'Австралия']"
Тюльпан,белый,сильный,['Африка']
Лилия,голубой,умеренный,['Австралия']
Бегония,розовый,слабый,['Европа']
Пион,жёлтый,сильный,"['Азия', 'Африка']"
Жасмин,белый,слабый,"['Австралия', 'Африка', 'Северная Америка']"
Бархатцы,фиолетовый,сильный,"['Северная Америка', 'Европа', 'Азия']"
Хризантема,белый,умеренный,['Европа']
Лилия,розовый,слабый,"['Европа', 'Азия']"
Орхидея,голубой,сильный,"['Европа', 'Африка']"
Лилия,фиолетовый,умеренный,['Южная Америка']
Гвоздика,зелёный,сильный,['Северная Америка']
Маргаритка,красный,слабый,"['Европа', 'Азия', 'Южная Америка']"
Пион,розовый,сильный,['Европа']
Гвоздика,зелёный,слабый,['Южная Америка']
Бегония,жёлтый,слабый,['Африка']
Орхидея,жёлтый,умеренный,"['Азия', 'Африка']"
Маргаритка,синий,сильный,['Северная Америка']
Орхидея,голубой,сильный,"['Азия', 'Африка', 'Австралия']"
Бегония,зелёный,слабый,"['Европа', 'Азия']"
Хризантема,оранжевый,слабый,"['Австралия', 'Азия', 'Европа']"
Тюльпан,жёлтый,слабый,"['Северная Америка', 'Азия']"
Нарцисс,красный,сильный,"['Африка', 'Европа']"
Бегония,оранжевый,умеренный,"['Северная Америка', 'Австралия']"
Гвоздика,голубой,сильный,"['Азия', 'Австралия']"
Пион,синий,умеренный,"['Европа', 'Южная Америка', 'Северная Америка']"
Пион,фиолетовый,умеренный,"['Северная Америка', 'Австралия', 'Южная Америка']"
Гвоздика,голубой,слабый,"['Южная Америка', 'Австралия', 'Африка']"
Бархатцы,фиолетовый,слабый,"['Австралия', 'Южная Америка', 'Северная Америка']"
Лаванда,оранжевый,сильный,"['Южная Америка', 'Африка']"
Бегония,жёлтый,слабый,"['Северная Америка', 'Европа', 'Африка']"
Роза,голубой,умеренный,"['Европа', 'Северная Америка', 'Южная Америка']"
Хризантема,фиолетовый,слабый,"['Южная Америка', 'Северная Америка', 'Европа']"
Нарцисс,красный,слабый,"['Южная Америка', 'Северная Америка', 'Азия']"
Маргаритка,оранжевый,слабый,['Австралия']
Тюльпан,фиолетовый,сильный,['Африка']
Бегония,фиолетовый,сильный,"['Северная Америка', 'Азия', 'Африка']"
Тюльпан,белый,сильный,"['Азия', 'Европа', 'Северная Америка']"
Маргаритка,красный,умеренный,"['Азия', 'Европа']"
Пион,красный,слабый,"['Европа', 'Африка', 'Южная Америка']"
Хризантема,красный,сильный,['Европа']
Пион,белый,слабый,"['Южная Америка', 'Азия', 'Африка']"
Хризантема,жёлтый,слабый,"['Азия', 'Европа', 'Австралия']"
Орхидея,белый,сильный,"['Австралия', 'Южная Америка']"
Маргаритка,синий,слабый,"['Азия', 'Европа', 'Северная Америка']"
Бархатцы,фиолетовый,слабый,"['Северная Америка', 'Австралия', 'Азия']"
Лаванда,фиолетовый,умеренный,"['Южная Америка', 'Европа', 'Австралия']"
Тюльпан,фиолетовый,слабый,"['Австралия', 'Азия', 'Южная Америка']"
Гиацинт,фиолетовый,слабый,['Северная Америка']
Тюльпан,оранжевый,слабый,"['Южная Америка', 'Африка']"
Бархатцы,красный,умеренный,"['Южная Америка', 'Северная Америка', 'Европа']"
Жасмин,фиолетовый,умеренный,"['Азия', 'Северная Америка']"
Жасмин,зелёный,сильный,"['Африка', 'Южная Америка']"
Жасмин,зелёный,умеренный,['Южная Америка']
Жасмин,красный,сильный,['Южная Америка']
Хризантема,голубой,сильный,['Азия']
Бархатцы,розовый,умеренный,"['Европа', 'Южная Америка', 'Африка']"
Лилия,красный,сильный,"['Северная Америка', 'Австралия']"
Жасмин,синий,сильный,"['Азия', 'Африка', 'Европа']"
Пион,красный,слабый,['Северная Америка']
Гвоздика,оранжевый,сильный,"['Европа', 'Австралия', 'Африка']"
Тюльпан,жёлтый,слабый,"['Азия', 'Северная Америка']"
Лилия,красный,сильный,['Австралия']
Жасмин,зелёный,слабый,"['Северная Америка', 'Африка']"
Лаванда,голубой,слабый,['Северная Америка']
Лилия,синий,умеренный,"['Северная Америка', 'Азия', 'Европа']"
Гиацинт,розовый,умеренный,"['Европа', 'Азия']"
Бегония,голубой,умеренный,"['Африка', 'Южная Америка']"
Лилия,голубой,слабый,"['Африка', 'Северная Америка', 'Австралия']"
Гвоздика,красный,слабый,['Африка']
Нарцисс,зелёный,умеренный,"['Южная Америка', 'Европа']"
Тюльпан,зелёный,слабый,"['Южная Америка', 'Австралия']"
Нарцисс,синий,слабый,"['Северная Америка', 'Европа']"
Тюльпан,красный,сильный,['Африка']
Маргаритка,белый,слабый,"['Африка', 'Европа']"
Маргаритка,фиолетовый,сильный,"['Европа', 'Северная Америка', 'Австралия']"
Пион,жёлтый,умеренный,"['Северная Америка', 'Азия', 'Африка']"
Хризантема,красный,умеренный,"['Европа', 'Азия']"
Лилия,зелёный,сильный,"['Европа', 'Азия']"
Лилия,жёлтый,умеренный,"['Северная Америка', 'Азия', 'Африка']"
Бегония,красный,слабый,['Африка']
Лилия,фиолетовый,сильный,"['Австралия', 'Европа']"
Лилия,оранжевый,сильный,"['Южная Америка', 'Австралия', 'Северная Америка']"
Гиацинт,розовый,сильный,['Северная Америка']
Жасмин,фиолетовый,сильный,"['Северная Америка', 'Европа', 'Австралия']"
Лаванда,фиолетовый,слабый,"['Африка', 'Австралия', 'Южная Америка']"
Бархатцы,белый,умеренный,"['Южная Америка', 'Африка', 'Северная Америка']"
Лилия,голубой,сильный,['Европа']
Роза,жёлтый,сильный,['Северная Америка']
Жасмин,оранжевый,сильный,"['Африка', 'Южная Америка']"
Пион,синий,сильный,"['Северная Америка', 'Азия']"
Гиацинт,красный,сильный,"['Австралия', 'Африка']"
Пион,синий,сильный,"['Австралия', 'Северная Америка']"
Орхидея,жёлтый,слабый,['Африка']
Нарцисс,жёлтый,слабый,"['Азия', 'Северная Америка', 'Австралия']"
Бархатцы,синий,умеренный,"['Австралия', 'Африка']"
Орхидея,зелёный,умеренный,['Европа']
Лилия,оранжевый,умеренный,"['Южная Америка', 'Европа']"
Лаванда,жёлтый,слабый,"['Южная Америка', 'Азия']"
Гвоздика,белый,умеренный,"['Европа', 'Африка', 'Азия']"
Бархатцы,синий,слабый,['Австралия']
Роза,розовый,сильный,"['Азия', 'Австралия', 'Северная Америка']"
Лилия,синий,умеренный,"['Северная Америка', 'Европа']"
Гвоздика,синий,слабый,"['Австралия', 'Азия']"
Жасмин,красный,слабый,['Северная Америка']
Лаванда,синий,сильный,"['Австралия', 'Европа']"
Гвоздика,розовый,слабый,"['Европа', 'Австралия']"
Жасмин,синий,сильный,['Северная Америка']
Роза,красный,умеренный,"['Северная Америка', 'Африка']"
Лилия,синий,слабый,"['Австралия', 'Северная Америка']"
Лаванда,фиолетовый,сильный,"['Европа', 'Южная Америка']"
Лилия,жёлтый,слабый,"['Азия', 'Южная Америка']"
Жасмин,розовый,умеренный,['Южная Америка']
Жасмин,розовый,умеренный,['Африка']
Тюльпан,розовый,сильный,['Европа']
Бегония,голубой,слабый,"['Австралия', 'Южная Америка', 'Азия']"
Лилия,оранжевый,умеренный,"['Северная Америка', 'Африка', 'Азия']"
Хризантема,синий,умеренный,"['Азия', 'Южная Америка', 'Северная Америка']"
Пион,розовый,умеренный,['Азия']
Орхидея,белый,умеренный,"['Северная Америка', 'Австралия', 'Азия']"
Гиацинт,жёлтый,умеренный,"['Европа', 'Азия']"
Нарцисс,жёлтый,умеренный,"['Северная Америка', 'Европа', 'Африка']"
Лаванда,синий,умеренный,"['Австралия', 'Северная Америка', 'Африка']"
Нарцисс,белый,умеренный,['Европа']
Тюльпан,белый,сильный,"['Африка', 'Азия']"
Орхидея,оранжевый,слабый,"['Азия', 'Австралия']"
Гиацинт,синий,сильный,['Северная Америка']
Хризантема,жёлтый,сильный,['Азия']
Лилия,розовый,умеренный,"['Южная Америка', 'Австралия']"
Нарцисс,синий,слабый,['Австралия']
Гвоздика,зелёный,слабый,['Азия']
Тюльпан,оранжевый,слабый,['Африка']
Тюльпан,фиолетовый,слабый,['Европа']
Бегония,зелёный,умеренный,"['Африка', 'Азия', 'Южная Америка']"
Гвоздика,жёлтый,сильный,"['Африка', 'Северная Америка', 'Европа']"
Пион,зелёный,умеренный,['Северная Америка']
Бегония,красный,сильный,"['Европа', 'Африка']"
Роза,голубой,умеренный,"['Европа', 'Австралия', 'Южная Америка']"
Лаванда,зелёный,сильный,"['Южная Америка', 'Африка', 'Азия']"
Роза,оранжевый,умеренный,"['Австралия', 'Африка']"
Лилия,зелёный,слабый,"['Южная Америка', 'Европа', 'Африка']"
Тюльпан,фиолетовый,сильный,['Европа']
Жасмин,красный,умеренный,"['Африка', 'Австралия']"
Лаванда,зелёный,умеренный,"['Северная Америка', 'Азия', 'Южная Америка']"
Лаванда,голубой,сильный,"['Австралия', 'Северная Америка', 'Африка']"
Жасмин,синий,умеренный,"['Южная Америка', 'Азия', 'Африка']"
Бархатцы,синий,умеренный,"['Северная Америка', 'Африка']"
Роза,розовый,умеренный,"['Австралия', 'Африка', 'Северная Америка']"
Бархатцы,белый,слабый,"['Южная Америка', 'Африка']"
Лилия,белый,слабый,['Австралия']
Гиацинт,белый,слабый,"['Южная Америка', 'Северная Америка', 'Азия']"
Пион,розовый,слабый,"['Южная Америка', 'Африка']"
Нарцисс,розовый,умеренный,"['Австралия', 'Северная Америка', 'Азия']"
Роза,оранжевый,умеренный,"['Южная Америка', 'Европа', 'Азия']"
Орхидея,зелёный,слабый,"['Азия', 'Северная Америка']"
Гвоздика,фиолетовый,слабый,"['Южная Америка', 'Австралия', 'Европа']"
Тюльпан,фиолетовый,слабый,"['Африка', 'Австралия', 'Северная Америка']"
Гиацинт,зелёный,слабый,['Северная Америка']
Тюльпан,зелёный,умеренный,"['Австралия', 'Африка', 'Северная Америка']"
Тюльпан,оранжевый,слабый,['Австралия']
Тюльпан,жёлтый,умеренный,['Европа']
Маргаритка,жёлтый,сильный,"['Южная Америка', 'Азия']"
Нарцисс,красный,слабый,"['Северная Америка', 'Европа', 'Азия']"
Нарцисс,голубой,умеренный,['Азия']
Гиацинт,красный,сильный,"['Южная Америка', 'Азия', 'Африка']"
Нарцисс,голубой,умеренный,['Африка']
Бегония,красный,умеренный,['Азия']
Гвоздика,красный,слабый,['Северная Америка']
Жасмин,красный,слабый,['Северная Америка']
Бархатцы,розовый,умеренный,"['Африка', 'Европа', 'Австралия']"
Пион,белый,умеренный,"['Африка', 'Южная Америка']"
Лаванда,белый,слабый,"['Азия', 'Северная Америка']"
Жасмин,зелёный,слабый,"['Африка', 'Северная Америка']"
Лилия,жёлтый,умеренный,['Австралия']
Гвоздика,голубой,сильный,['Австралия']
Нарцисс,жёлтый,умеренный,"['Австралия', 'Африка']"
Гиацинт,белый,слабый,['Южная Америка']
Лаванда,фиолетовый,умеренный,['Европа']
Бархатцы,красный,умеренный,"['Северная Америка', 'Азия']"
Орхидея,жёлтый,умеренный,"['Азия', 'Европа', 'Северная Америка']"
Хризантема,жёлтый,сильный,['Южная Америка']
Хризантема,фиолетовый,слабый,['Африка']
Пион,фиолетовый,сильный,"['Азия', 'Австралия']"
Гвоздика,оранжевый,умеренный,"['Австралия', 'Африка', 'Северная Америка']"
Жасмин,зелёный,умеренный,['Европа']
Орхидея,жёлтый,сильный,['Северная Америка']
Жасмин,белый,умеренный,['Африка']
Пион,голубой,сильный,"['Европа', 'Азия']"
Маргаритка,белый,сильный,"['Северная Америка', 'Австралия', 'Южная Америка']"
Лилия,голубой,сильный,"['Австралия', 'Северная Америка']"
Жасмин,оранжевый,сильный,"['Азия', 'Северная Америка', 'Австралия']"
Гиацинт,красный,сильный,['Австралия']
Тюльпан,красный,сильный,"['Африка', 'Северная Америка', 'Европа']"
Гвоздика,фиолетовый,сильный,"['Южная Америка', 'Австралия']"
Пион,белый,умеренный,"['Африка', 'Европа', 'Австралия']"
Лилия,фиолетовый,сильный,"['Австралия', 'Северная Америка', 'Южная Америка']"
Лаванда,оранжевый,сильный,"['Южная Америка', 'Азия']"
Хризантема,оранжевый,умеренный,"['Южная Америка', 'Азия']"
Гвоздика,белый,умеренный,"['Европа', 'Африка']"
Лаванда,розовый,слабый,"['Австралия', 'Азия']"
Бархатцы,розовый,умеренный,"['Европа', 'Африка']"
Хризантема,оранжевый,слабый,['Австралия']
Роза,голубой,сильный,"['Южная Америка', 'Северная Америка', 'Австралия']"
Гвоздика,жёлтый,сильный,"['Европа', 'Австралия', 'Африка']"
Жасмин,белый,слабый,"['Азия', 'Европа', 'Африка']"
Роза,синий,сильный,['Африка']
Бегония,голубой,сильный,"['Австралия', 'Африка']"
Пион,белый,сильный,"['Австралия', 'Африка', 'Северная Америка']"
Бегония,зелёный,сильный,['Европа']
Роза,оранжевый,умеренный,"['Северная Америка', 'Европа', 'Азия']"
Бегония,фиолетовый,сильный,"['Азия', 'Европа']"
Жасмин,зелёный,умеренный,['Южная Америка']
Хризантема,зелёный,умеренный,"['Австралия', 'Северная Америка', 'Азия']"
Роза,белый,умеренный,"['Северная Америка', 'Европа']"
Маргаритка,оранжевый,умеренный,"['Северная Америка', 'Африка', 'Азия']"
Бархатцы,оранжевый,слабый,['Азия']
Гвоздика,красный,слабый,"['Австралия', 'Южная Америка']"
Орхидея,синий,слабый,"['Африка', 'Азия']"
Хризантема,белый,умеренный,"['Северная Америка', 'Австралия']"
Лаванда,жёлтый,слабый,['Африка']
Бегония,фиолетовый,слабый,['Северная Америка']
Жасмин,голубой,сильный,"['Африка', 'Азия', 'Южная Америка']"
Хризантема,жёлтый,умеренный,"['Северная Америка', 'Южная Америка', 'Европа']"
Гвоздика,красный,слабый,"['Южная Америка', 'Африка', 'Австралия']"
Лаванда,оранжевый,слабый,"['Северная Америка', 'Африка', 'Южная Америка']"
Бархатцы,красный,слабый,['Северная Америка']
Гвоздика,белый,сильный,"['Азия', 'Европа']"
Хризантема,жёлтый,слабый,['Южная Америка']
Тюльпан,жёлтый,сильный,['Северная Америка']
Маргаритка,красный,слабый,['Северная Америка']
Пион,фиолетовый,сильный,"['Европа', 'Азия', 'Северная Америка']"
Гвоздика,жёлтый,сильный,['Австралия']
Лилия,белый,умеренный,"['Африка', 'Северная Америка']"
Лилия,синий,слабый,"['Европа', 'Северная Америка', 'Азия']"
