name,color,aroma,regions
Гиацинт,розовый,сильный,"['Южная Америка', 'Европа']"
Орхидея,красный,слабый,['Австралия']
Роза,синий,сильный,"['Азия', 'Северная Америка']"
Бархатцы,оранжевый,умеренный,['Северная Америка']
Хризантема,жёлтый,сильный,"['Южная Америка', 'Африка']"
Пион,синий,слабый,['Южная Америка']
Лилия,жёлтый,сильный,['Северная Америка']
Роза,розовый,сильный,['Африка']
Бархатцы,белый,сильный,['Южная Америка']
Орхидея,жёлтый,сильный,"['Европа', 'Африка']"
Роза,синий,сильный,"['Южная Америка', 'Европа']"
Жасмин,красный,сильный,['Южная Америка']
Бегония,голубой,умеренный,"['Австралия', 'Азия']"
Бархатцы,зелёный,слабый,"['Южная Америка', 'Австралия']"
Пион,зелёный,умеренный,['Африка']
Пион,фиолетовый,умеренный,['Австралия']
Бархатцы,зелёный,слабый,"['Северная Америка', 'Азия']"
Хризантема,красный,сильный,"['Азия', 'Европа']"
Орхидея,фиолетовый,умеренный,"['Южная Америка', 'Африка', 'Северная Америка']"
Пион,розовый,сильный,"['Африка', 'Северная Америка']"
Маргаритка,жёлтый,умеренный,['Азия']
Бархатцы,синий,умеренный,['Австралия']
Бархатцы,розовый,слабый,"['Африка', 'Европа']"
Роза,розовый,сильный,['Южная Америка']
Бегония,голубой,сильный,['Южная Америка']
Маргаритка,синий,слабый,"['Азия', 'Австралия']"
Пион,оранжевый,сильный,"['Северная Америка', 'Южная Америка']"
Жасмин,оранжевый,сильный,"['Африка', 'Азия']"
Орхидея,жёлтый,слабый,"['Европа', 'Азия']"
Гвоздика,фиолетовый,слабый,"['Африка', 'Австралия']"
Нарцисс,зелёный,умеренный,['Африка']
Жасмин,розовый,умеренный,"['Африка', 'Азия']"
Бархатцы,красный,сильный,"['Южная Америка', 'Австралия']"
Хризантема,голубой,сильный,"['Африка', 'Австралия']"
Пион,синий,умеренный,"['Африка', 'Северная Америка']"
Бегония,жёлтый,умеренный,"['Южная Америка', 'Австралия']"
Гиацинт,фиолетовый,умеренный,"['Азия', 'Европа', 'Африка']"
Хризантема,красный,слабый,"['Южная Америка', 'Азия']"
Гвоздика,фиолетовый,слабый,['Северная Америка']
Роза,голубой,умеренный,"['Северная Америка', 'Австралия']"
Лилия,синий,сильный,"['Африка', 'Южная Америка']"
Бегония,жёлтый,умеренный,"['Азия', 'Австралия', 'Южная Америка']"
Жасмин,розовый,сильный,['Южная Америка']
Нарцисс,фиолетовый,сильный,"['Северная Америка', 'Европа']"
Жасмин,жёлтый,слабый,['Европа']
Пион,оранжевый,слабый,"['Европа', 'Африка', 'Северная Америка']"
Жасмин,оранжевый,умеренный,['Австралия']
Гвоздика,розовый,умеренный,['Австралия']
Бархатцы,белый,слабый,"['Австралия', 'Южная Америка']"
Лаванда,голубой,слабый,"['Европа', 'Австралия']"
Жасмин,синий,сильный,"['Африка', 'Австралия', 'Северная Америка']"
Лаванда,синий,умеренный,"['Африка', 'Европа']"
Лилия,розовый,слабый,['Австралия']
Гвоздика,оранжевый,сильный,['Азия']
Лилия,розовый,сильный,['Азия']
Бегония,оранжевый,умеренный,"['Азия', 'Южная Америка']"
Роза,зелёный,сильный,"['Австралия', 'Южная Америка', 'Азия']"
Тюльпан,белый,умеренный,"['Северная Америка', 'Европа']"
Маргаритка,белый,умеренный,"['Северная Америка', 'Африка', 'Австралия']"
Лилия,зелёный,сильный,"['Африка', 'Азия', 'Южная Америка']"
Нарцисс,зелёный,сильный,['Европа']
Гвоздика,жёлтый,сильный,"['Австралия', 'Южная Америка']"
